NAME;LUN;LUN_REDUCED;NAMETYPE;TYPE;SUBTYPE;PERIOD;GEOLOGY;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIN360;LONGIC;LATIN;LATIC;FACE;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU;IAU_FEATURE_NAME;IAU_CLEAN_FEATURE_NAME;IAU_FEATURE_ID;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;IAU_NORTHERN_LATITUDE;IAU_SOUTHERN_LATITUDE;IAU_EASTERN_LONGITUDE;IAU_WESTERN_LONGITUDE;IAU_COORDINATE_SYSTEM;IAU_CONTINENT;IAU_ETHNICITY;IAU_FEATURE_TYPE;IAU_FEATURE_TYPE_CODE;IAU_QUAD_NAME;IAU_QUAD_CODE;IAU_APPROVAL_STATUS;IAU_APPROVAL_DATE;IAU_REFERENCE;IAU_ORIGIN;IAU_LINK
VON BEKESY;AA5192N12673E;5192N12673;AA;Crater;;;;Georg von Bekesy;UAI 1970 ?;Not known;Not known;Not known;physicist;Hungary;Hungarian;20;;??;1899;??;1972;Nobel laureate.;126.733896;126.733896;126.734° East;51.923037;51.923° North;Farside;North-East;;No map;;No map or picture;No map or picture;No map or picture;;;96;96;56;56;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;von Békésy;von Bekesy;6438;96.2466;51.9230372815642;126.733896269972;53.5102138519287;50.3358631134033;129.305295944214;124.162633895874;LOLA2011;Europe;Hungary;Crater, craters;AA;Compton;LAC-16;Adopted by IAU;1979-01-01 00:00:00;;Georg. Hungarian otological physicist. Nobel laureate (1899-1972).;http://planetarynames.wr.usgs.gov/Feature/6438
VON DER PAHLEN;AA2484S13301W;2484S13301;AA;Crater;;;;Emanuel Von der Pahlen;UAI 1970 ?;Not known;Not known;Not known;astronomer;Germany;German;20;;??;1882;??;1952;??;-133.009450;226.990550;133.009° West;-24.836131;24.836° South;Farside;South-West;;No map;;No map or picture;No map or picture;No map or picture;;;56;56;33;33;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Von der Pahlen;Von der Pahlen;6439;53.8861;-24.8361307538304;226.990550243686;-23.9475955963135;-25.7246646881104;227.969758987427;226.011274337769;LOLA2011;Europe;Germany;Crater, craters;AA;Lodygin;LAC-106;Adopted by IAU;1970-01-01 00:00:00;;Emanuel. German astronomer (1882-1952).;http://planetarynames.wr.usgs.gov/Feature/6439
VON KARMAN;AA4445S17625E;4445S17625;AA;Crater;;;;Theodore von Karman;UAI 1979 ?;Not known;Not known;Not known;engineer;USA;American;20;;Budapest;1881;Aix la Chapelle;1963;Numerous works in aerodynamics, hydrodynamics and thermodynamics. One of the Jet Propulsion Laboratory founder on 1944, of the International aeronautical sciences Council on 1956 and of the Astronautics international Academy on 1960.;176.245116;176.245116;176.245° East;-44.450537;44.451° South;Farside;South-East;;No map;;No map or picture;No map or picture;No map or picture;;V-065-M V-043-M;180;180;106;106;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Von Kármán;Von Karman;6440;186.348;-44.4505365710901;176.245115889459;-41.5474491119385;-47.3535785675049;180.544733047485;171.938985824585;LOLA2011;North America;American;Crater, craters;AA;Mare Ingenii;LAC-119;Adopted by IAU;1970-01-01 00:00:00;;Theodore. Hungarian-American aeronautical scientist (1881-1963).;http://planetarynames.wr.usgs.gov/Feature/6440
VON NEUMANN;AA4028N15325E;4028N15325;AA;Crater;;;;John von Neumann;UAI 1970 ?;Not known;Not known;Not known;mathematician;USA;American;20;;Budapest;1903;Washington;1957;Author of the electronical computers theory.;153.249407;153.249407;153.249° East;40.284589;40.285° North;Farside;North-East;;No map;;No map or picture;No map or picture;No map or picture;;V-124-M V-085-M V-103-M V-103-H2;78;78;46;46;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Von Neumann;Von Neumann;6442;74.8259;40.2845891583588;153.249407481798;41.5183887481689;39.0507907867432;154.866868972778;151.631948471069;LOLA2011;North America;American;Crater, craters;AA;Campbell;LAC-31;Adopted by IAU;1970-01-01 00:00:00;;John. American mathematician (1903-1957).;http://planetarynames.wr.usgs.gov/Feature/6442
VON ZEIPEL;AA4219N14193W;4219N14193;AA;Crater;;;;E. H. Von Zeipel;UAI 1970 ?;Not known;Not known;Not known;astronomer;Sweden;Swedish;20;;??;1873;??;1959;??;-141.925430;218.074570;141.925° West;42.192411;42.192° North;Farside;North-West;;No map;;No map or picture;No map or picture;No map or picture;;;83;83;49;49;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Von Zeipel;Von Zeipel;6447;83.4078;42.1924105498025;218.074570275128;43.56715965271;40.8176555633545;219.708959579468;216.441274642944;LOLA2011;Europe;Sweden;Crater, craters;AA;Fowler;LAC-34;Adopted by IAU;1970-01-01 00:00:00;;Edvard Hugo. Swedish astronomer (1873-1959).;http://planetarynames.wr.usgs.gov/Feature/6447
WALKER;AA2582S16192W;2582S16192;AA;Crater;;;;Joseph A. Walker;UAI 1970 ?;Not known;Not known;Not known;pilot;USA;American;20;;??;1921;??;1966;Test pilot.;-161.921044;198.078956;161.921° West;-25.818951;25.819° South;Farside;North-West;;No map;;No map or picture;No map or picture;No map or picture;;;32;32;19;19;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Walker;Walker;6475;32.9372;-25.8189510686579;198.078956208403;-25.2758502960205;-26.3620510101318;198.682279586792;197.475633621216;LOLA2011;North America;American;Crater, craters;AA;Mohorovicic;LAC-105;Adopted by IAU;1970-01-01 00:00:00;;Joseph Albert. American test pilot (1921-1966).;http://planetarynames.wr.usgs.gov/Feature/6475
WAN-HOO;AA0996S13891W;0996S13891;AA;Crater;;;;Wan-Hoo (Van-Gu);UAI 1970 ?;Not known;Not known;Not known;inventor;China;Chinese;15;;??;??;??;1500 ?;??;-138.906212;221.093788;138.906° West;-9.963240;9.963° South;Farside;South-West;;No map;;No map or picture;No map or picture;No map or picture;;;52;52;31;31;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Wan-Hoo (Van-Gu);Wan Hoo  Van Gu;6484;53.2795;-9.96323972325288;221.093787933522;-9.084716796875;-10.841760635376;221.985761642456;220.201818466187;LOLA2011;Asia;China;Crater, craters;AA;Vavilov;LAC-88;Adopted by IAU;1970-01-01 00:00:00;;Legendary Chinese inventor.;http://planetarynames.wr.usgs.gov/Feature/6484
WATERMAN;AA2570S12818E;2570S12818;AA;Crater;;;;Alan T. Waterman;UAI 1970 ?;Not known;Not known;Not known;physicist;USA;American;20;;??;1892;??;1967;??;128.176905;128.176905;128.177° East;-25.702099;25.702° South;Farside;South-East;;No map;;No map or picture;No map or picture;No map or picture;;III-121-H2 III-121-M;76;76;45;45;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Waterman;Waterman;6495;74.9083;-25.7020986081719;128.176904606814;-24.4668617248535;-26.9373340606689;129.548097610474;126.805768966675;LOLA2011;North America;American;Crater, craters;AA;Fermi;LAC-101;Adopted by IAU;1970-01-01 00:00:00;;Alan Tower. American physicist (1892-1967).;http://planetarynames.wr.usgs.gov/Feature/6495
WATSON;AA6259S12405W;6259S12405;AA;Crater;;;;James C. Watson;UAI 1970 ?;Not known;Not known;Not known;astronomer;USA;American;19;;??;1838;??;1880;??;-124.046870;235.953130;124.047° West;-62.592894;62.593° South;Farside;South-West;;No map;;No map or picture;No map or picture;No map or picture;;;62;62;36;36;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Watson;Watson;6496;59.4267;-62.5928942490628;235.9531296683;-61.6130104064941;-63.5727767944336;238.082250595093;233.824010848999;LOLA2011;North America;American;Crater, craters;AA;Fizeau;LAC-134;Adopted by IAU;1970-01-01 00:00:00;;James Craig. American astronomer (1838-1880).;http://planetarynames.wr.usgs.gov/Feature/6496
WEBER;AA5006N12379W;5006N12379;AA;Crater;;;;Wilhelm E. Weber;UAI 1964 ?;Not known;Not known;Not known;physicist;Germany;German;19;;??;1804;??;1891;??;-123.793183;236.206817;123.793° West;50.061794;50.062° North;Farside;North-West;;No map;;No map or picture;No map or picture;No map or picture;;V-024-H3 V-025-H1;42;42;25;25;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Weber;Weber;6505;43.9451;50.0617936206644;236.206817378619;50.7864017486572;49.3371868133545;237.335592269897;235.078046798706;LOLA2011;Europe;Germany;Crater, craters;AA;Coulomb;LAC-20;Adopted by IAU;1970-01-01 00:00:00;;Wilhelm Eduard. German physicist (1804-1891).;http://planetarynames.wr.usgs.gov/Feature/6505
WEGENER;AA4521N11381W;4521N11381;AA;Crater;;;;Alfred L. Wegener;UAI 1970 ?;Not known;Not known;Not known;geophysicist;Germany;German;20;;Berlin;1880;Greenland;1930;Author of the continents drift theory on 1915. Dead in a Greenland expedition begun on 1929.;-113.810729;246.189271;113.811° West;45.205524;45.206° North;Farside;North-West;;No map;;No map or picture;No map or picture;No map or picture;;V-015-H3 V-006-H1;88;88;52;52;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Wegener;Wegener;6507;95.7814;45.2055242392614;246.189271409955;46.7381381988525;43.6743679046631;248.286512374878;244.078042984009;LOLA2011;Europe;Germany;Crater, craters;AA;Landau;LAC-35;Adopted by IAU;1970-01-01 00:00:00;;Alfred Lothar. German geophysicist, meteorologist (1880-1930).;http://planetarynames.wr.usgs.gov/Feature/6507
WEXLER;AA6888S09071E;6888S09071;AA;Crater;;;;Harry Wexler;UAI 1970 ?;Not known;Not known;Not known;meteorologist;USA;American;20;;??;1911;??;1962;??;90.710620;90.710620;90.711° East;-68.884309;68.884° South;Librations zone;South-East;;V;Hale;No map or picture;No map or picture;No map or picture;;IV-005-H2;51;51;30;30;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Circular formation situated in the zone of librations.;;;;1;Low interest or difficult formation;1;2 days after New Moon;1 day after Full Moon;30;x10 binoculars;50 mm refractor;Wexler;Wexler;6527;52.4441;-68.8843093588331;90.7106202049443;-68.0195598602295;-69.7490577697754;93.1116275787354;88.3096141815186;LOLA2011;North America;American;Crater, craters;AA;Helmholtz;LAC-139;Adopted by IAU;1970-01-01 00:00:00;;Harry. American meteorologist (1911-1962).;http://planetarynames.wr.usgs.gov/Feature/6527
WEYL;AA1597N12053W;1597N12053;AA;Crater;;;;Hermann Weyl;UAI 19XX ?;Not known;Not known;Not known;mathematician;USA;American;20;;??;1885;??;1955;??;-120.534126;239.465874;120.534° West;15.969580;15.970° North;Farside;North-West;;No map;;No map or picture;No map or picture;No map or picture;;;108;108;64;64;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Weyl;Weyl;6528;122.822;15.9695800209052;239.465874452606;17.9829425811768;13.9561176300049;241.095781326294;237.833082199097;LOLA2011;Europe;Germany;Crater, craters;AA;Michelson;LAC-71;Adopted by IAU;1970-01-01 00:00:00;;Hermann. German-American mathematician (1885-1955).;http://planetarynames.wr.usgs.gov/Feature/6528
WIECHERT;AA8403S16470E;8403S16470;AA;Crater;;;;E. Wiechert;UAI 1970 ?;Not known;Not known;Not known;geophysicist;Germany;German;20;;??;1861;??;1928;??;164.700965;164.700965;164.701° East;-84.033356;84.033° South;Farside;South-East;;No map;;No map or picture;No map or picture;No map or picture;;;41;41;24;24;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Wiechert;Wiechert;6541;40.823;-84.0333559842106;164.700965182329;-83.3646297454834;-84.7109642028809;170.958047866821;157.969129562378;LOLA2011;Europe;Germany;Crater, craters;AA;Amundsen;LAC-144;Adopted by IAU;1970-01-01 00:00:00;;Emil Johann. German geophysicist (1861-1928).;http://planetarynames.wr.usgs.gov/Feature/6541
WIENER;AA4090N14651E;4090N14651;AA;Crater;;;;Norbert Wiener;UAI 1979 ?;Not known;Not known;Not known;mathematician;USA;American;20;;Columbia;1894;Stockholm;1964;Author  of a general definition of standardized spaces. Cybernetics founder on 1940. ;146.513664;146.513664;146.514° East;40.902086;40.902° North;Farside;North-East;;No map;;No map or picture;No map or picture;No map or picture;;V-103-H3 V-124-M V-124-H2 V-085-M V-103-M;120;120;71;71;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Wiener;Wiener;6544;113.388;40.9020856451059;146.513664208308;42.772066116333;39.0321102142334;148.988382339478;144.038957595825;LOLA2011;North America;American;Crater, craters;AA;Campbell;LAC-31;Adopted by IAU;1970-01-01 00:00:00;;Norbert. American mathematician (1894-1964).;http://planetarynames.wr.usgs.gov/Feature/6544
WILSING;AA2097S15505W;2097S15505;AA;Crater;;;;J. Wilsing;UAI 1970 ?;Not known;Not known;Not known;astronomer;Germany;German;20;;??;1856;??;1943;??;-155.054579;204.945421;155.055° West;-20.970620;20.971° South;Farside;South-West;;No map;;No map or picture;No map or picture;No map or picture;;I-036-M I-039-M I-040-M I-028-M;73;73;43;43;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Wilsing;Wilsing;6555;66.7962;-20.9706201551207;204.94542100643;-19.8692417144775;-22.0719966888428;206.124845504761;203.765802383423;LOLA2011;Europe;Germany;Crater, craters;AA;Mohorovicic;LAC-105;Adopted by IAU;1970-01-01 00:00:00;;Johannes. German astronomer (1856-1943).;http://planetarynames.wr.usgs.gov/Feature/6555
WINKLER;AA4223N17881W;4223N17881;AA;Crater;;;;Johannes Winkler;UAI 1970 ?;Not known;Not known;Not known;engineer;Germany;German;20;;??;1897;??;1947;Rockets conceiver.;-178.808302;181.191698;178.808° West;42.228451;42.228° North;Farside;North-West;;No map;;No map or picture;No map or picture;No map or picture;;;22;22;13;13;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Winkler;Winkler;6560;22.849;42.2284514487864;181.191698095894;42.6052112579346;41.8516941070557;181.700395584106;180.682992935181;LOLA2011;Europe;Germany;Crater, craters;AA;Schneller;LAC-33;Adopted by IAU;1970-01-01 00:00:00;;Johannes. German rocketry scientist (1897-1947).;http://planetarynames.wr.usgs.gov/Feature/6560
WINLOCK;AA3540N10592W;3540N10592;AA;Crater;;;;Joseph Winlock;UAI 1970 ?;Not known;Not known;Not known;astronomer;USA;American;19;;??;1826;??;1875;??;-105.924087;254.075913;105.924° West;35.397068;35.397° North;Farside;North-West;;No map;;No map or picture;No map or picture;No map or picture;;V-015-H3;64;64;38;38;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Winlock;Winlock;6561;63.9294;35.3970683842979;254.075912989608;36.4512042999268;34.3429355621338;255.369375228882;252.782529830933;LOLA2011;North America;American;Crater, craters;AA;Lorentz;LAC-36;Adopted by IAU;1970-01-01 00:00:00;;Joseph. American astronomer (1826-1875).;http://planetarynames.wr.usgs.gov/Feature/6561
WOLTJER;AA4487N15983W;4487N15983;AA;Crater;;;;Jan Woltjer;UAI 1970 ?;Not known;Not known;Not known;astronomer;Netherlands;Dutch;20;;??;1891;??;1946;??;-159.829635;200.170365;159.830° West;44.871738;44.872° North;Farside;North-West;;No map;;No map or picture;No map or picture;No map or picture;;V-039-H3 V-039-M;46;46;27;27;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Woltjer;Woltjer;6572;44.5019;44.8717377442832;200.170364918158;45.6055278778076;44.1379489898682;201.205808639526;199.134923934937;LOLA2011;Europe;Netherlands (Dutch);Crater, craters;AA;Schneller;LAC-33;Adopted by IAU;1970-01-01 00:00:00;;Jan. Dutch astronomer (1891-1946).;http://planetarynames.wr.usgs.gov/Feature/6572
WOOD;AA4366N12183W;4366N12183;AA;Crater;;;;Robert William Wood;UAI 1988 ?;Not known;Not known;Not known;physicist;USA;American;20;;Concord;1868;Amityville;1955;Author of numerous works in spectroscopy, photography and high frequencies. Inventor of interferential filters based on metals vapors deposits.;-121.825448;238.174552;121.825° West;43.662073;43.662° North;Farside;North-West;;No map;;No map or picture;No map or picture;No map or picture;;V-008-M V-015-H3 V-024-H3;78;78;46;46;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Wood;Wood;6573;84.1522;43.6620731266428;238.174551873622;45.0542888641357;42.27028465271;240.089712142944;236.262052536011;LOLA2011;North America;American;Crater, craters;AA;Landau;LAC-35;Adopted by IAU;1970-01-01 00:00:00;;Robert Williams. American physicist (1868-1955).;http://planetarynames.wr.usgs.gov/Feature/6573
WROBLEWSKI;AA2400S15280E;2400S15280;AA;Crater;;;;Sigmund Florenty Wroblewski;UAI 1976 ?;Not known;Not known;Not known;physicist;Poland;Polish;19;;Grodno;1845;Cracovia;1888;Auteur de la première liquéfaction de tous les gaz sauf l'hélium et l'hydrogène.;152.795455;152.795455;152.795° East;-24.002331;24.002° South;Farside;North-East;;No map;;No map or picture;No map or picture;No map or picture;;;21;21;12;12;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Wróblewski;Wroblewski;6584;21.7846;-24.0023313513442;152.795455467119;-23.643123626709;-24.3615379333496;153.18914604187;152.401769638062;LOLA2011;Europe;Poland;Crater, craters;AA;O'Day;LAC-103;Adopted by IAU;1976-01-01 00:00:00;;Sigmund von. Polish physicist (1845-1888).;http://planetarynames.wr.usgs.gov/Feature/6584
WYLD;AA0142S09810E;0142S09810;AA;Crater;;;;James H. Wyld;UAI 1970 ?;Not known;Not known;Not known;engineer;USA;American;20;;??;1913;??;1953;Space launchers conceivor.;98.100935;98.100935;98.101° East;-1.416066;1.416° South;Librations zone;South-East;;IV;Curie;No map or picture;No map or picture;No map or picture;;II-196-M;93;93;55;55;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Circular formation situated in the zone of librations.;;;;1;Low interest or difficult formation;1;2 days after New Moon;1 day after Full Moon;30;x10 binoculars;50 mm refractor;Wyld;Wyld;6591;103.402;-1.41606588778967;98.1009351864048;0.28892707824707;-3.12105941772461;99.8064594268799;96.3954105377197;LOLA2011;North America;American;Crater, craters;AA;Pasteur;LAC-82;Adopted by IAU;1970-01-01 00:00:00;;James Hart. American rocketry scientist (1913-1953).;http://planetarynames.wr.usgs.gov/Feature/6591
XENOPHON;AA2279S12205E;2279S12205;AA;Crater;;;;Xenophon;UAI 1970 ?;Not known;Not known;Not known;philosopher;Greece;Greek;-3;;??;-430;??;-354;??;122.049292;122.049292;122.049° East;-22.793703;22.794° South;Farside;South-East;;No map;;No map or picture;No map or picture;No map or picture;;;25;25;15;15;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Xenophon;Xenophon;6607;25.5015;-22.7937030587471;122.049291691422;-22.3732109069824;-23.2141952514648;122.505434036255;121.593152999878;LOLA2011;Europe;Greek;Crater, craters;AA;Fermi;LAC-101;Adopted by IAU;1976-01-01 00:00:00;;Greek natural philosopher, historian (c. 430-354 B.C.).;http://planetarynames.wr.usgs.gov/Feature/6607
YABLOCHKOV;AA6078N12758E;6078N12758;AA;Crater;;;;Pavel N. Yablochkov;UAI 1964 ?;Not known;Not known;Not known;engineer;Russia;Russian;19;;??;1847;??;1894;??;127.575761;127.575761;127.576° East;60.775787;60.776° North;Farside;North-East;;No map;;No map or picture;No map or picture;No map or picture;;;99;99;58;58;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Yablochkov;Yablochkov;6623;101.487;60.7757867640179;127.57576142047;62.4471912384033;59.1048717498779;130.183576583862;124.951425552368;LOLA2011;Europe;Russia;Crater, craters;AA;Compton;LAC-16;Adopted by IAU;1970-01-01 00:00:00;;Pavel Nikoaevich. Russian electrical engineer (1847-1894).;http://planetarynames.wr.usgs.gov/Feature/6623
YAMAMOTO;AA5816N16187E;5816N16187;AA;Crater;;;;I. Yamamoto;UAI 1979 ?;Not known;Not known;Not known;astronomer;Japan;Japanese;20;;??;1889;??;1959;??;161.870018;161.870018;161.870° East;58.159331;58.159° North;Farside;North-East;;No map;;No map or picture;No map or picture;No map or picture;;;76;76;45;45;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Yamamoto;Yamamoto;6634;77.4591;58.1593311236923;161.870018384645;59.4485912322998;56.8940448760986;164.32724571228;159.49892616272;LOLA2011;Asia;Japan;Crater, craters;AA;D'Alembert;LAC-18;Adopted by IAU;1970-01-01 00:00:00;;Issei. Japanese astronomer (1889-1959).;http://planetarynames.wr.usgs.gov/Feature/6634
ZANSTRA;AA0293N12469E;0293N12469;AA;Crater;;;;Herman Zanstra;UAI 1970 ?;Not known;Not known;Not known;astronomer;Netherlands;Dutch;20;;??;1894;??;1972;??;124.689702;124.689702;124.690° East;2.929888;2.930° North;Farside;North-East;;No map;;No map or picture;No map or picture;No map or picture;;;42;42;25;25;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Zanstra;Zanstra;6700;39.4985;2.92988811181515;124.689701911778;3.58117866516113;2.27860069274902;125.341844558716;124.037561416626;LOLA2011;Europe;Netherlands (Dutch);Crater, craters;AA;Ostwald;LAC-65;Adopted by IAU;1973-01-01 00:00:00;;Herman. Dutch astronomer (1894-1972).;http://planetarynames.wr.usgs.gov/Feature/6700
ZASYADKO;AA0396N09419E;0396N09419;AA;Crater;;;;Alexander Dmitrievich Zasyadko;UAI 1970 ?;Not known;Not known;Not known;inventor;Russia;Russian;19;;??;1779;??;1837;Rockets conceiver.;94.188288;94.188288;94.188° East;3.955186;3.955° North;Librations zone;North-East;;III;Mare Marginis;No map or picture;No map or picture;No map or picture;;;11;11;6;6;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Circular formation situated in the zone of librations.;;;;1;Low interest or difficult formation;1;2 days after New Moon;1 day after Full Moon;30;x10 binoculars;50 mm refractor;Zasyadko;Zasyadko;6706;10.2665;3.95518572356665;94.1882880602509;4.12447166442871;3.78590202331543;94.3579807281494;94.0185985565186;LOLA2011;Europe;Russia;Crater, craters;AA;Babcock;LAC-64;Adopted by IAU;1976-01-01 00:00:00;;Alexander Dmitrievich. Russian rocketry scientist, inventor (1779-1837).;http://planetarynames.wr.usgs.gov/Feature/6706
ZEEMAN;AA7507S13506W;7507S13506;AA;Crater;;;;Pieter Zeeman;UAI 1970 ?;Not known;Not known;Not known;physicist;Netherlands;Dutch;20;;Zonnemaire;1865;Amsterdam;1943;Discoverer of spectral rays modification by magnetic fields on 1896. Nobel laureta with Lorentz on 1902.;-135.061296;224.938704;135.061° West;-75.068215;75.068° South;Farside;South-West;;No map;;No map or picture;No map or picture;No map or picture;;V-021-H3 V-021-M;190;190;112;112;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Zeeman;Zeeman;6711;186.556;-75.0682150480231;224.938703524238;-71.9922466278076;-78.1442489624023;236.99746131897;212.87949180603;LOLA2011;Europe;Netherlands (Dutch);Crater, craters;AA;Zeeman;LAC-142;Adopted by IAU;1970-01-01 00:00:00;;Pieter. Dutch physicist. Nobel laureate (1865-1943).;http://planetarynames.wr.usgs.gov/Feature/6711
ZELINSKIY;AA2874S16686E;2874S16686;AA;Crater;;;;Nikolay Dimitrievich Zelinskiy;UAI 1970 ?;Not known;Not known;Not known;chemist;USSR;Soviet;20;;??;1860;??;1953;??;166.863826;166.863826;166.864° East;-28.738515;28.739° South;Farside;South-East;;No map;;No map or picture;No map or picture;No map or picture;;;53;53;31;31;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Zelinskiy;Zelinskiy;6713;53.952;-28.7385147753135;166.863826209909;-27.9548015594482;-29.5225639343262;167.87013053894;165.855676651001;LOLA2011;Europe;Soviet;Crater, craters;AA;O'Day;LAC-103;Adopted by IAU;1970-01-01 00:00:00;;Nikolay Dimitrievich. Soviet chemist (1860-1953).;http://planetarynames.wr.usgs.gov/Feature/6713
ZERNIKE;AA1834N16840E;1834N16840;AA;Crater;;;;Frits Zernike;UAI 1970 ?;Not known;Not known;Not known;physicist;Netherlands;Dutch;20;;??;1888;??;1966;Nobel laureate.;168.401762;168.401762;168.402° East;18.337913;18.338° North;Farside;North-East;;No map;;No map or picture;No map or picture;No map or picture;;;48;48;28;28;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Zernike;Zernike;6724;50.6754;18.3379128165019;168.401761508515;19.1734981536865;17.5023288726807;169.282041549683;167.521482467651;LOLA2011;Europe;Netherlands (Dutch);Crater, craters;AA;Komarov;LAC-49;Adopted by IAU;1970-01-01 00:00:00;;Frits. Dutch physicist. Nobel laureate (1888-1966).;http://planetarynames.wr.usgs.gov/Feature/6724
