NAME;LUN;NAME_TYPE;IAU_TYPE;TYPE;SUBTYPE;PROCESS;PERIOD;PERIOD_SOURCE;GEOLOGY;NAME_DETAIL;NAME_ORIGIN;IAU_APPROVAL;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURY_N;CENTURY_C;BIRTH_PLACE;BIRTH_DATE;DEATH_PLACE;DEATH_DATE;FACTS;LONGI_N;LONGI_N_360;LONGI_C;LATI_N;LATI_C;FACE;QUADRANT;AREA;LENGTH_KM;WIDE_KM;LENGTH_ARCSEC;HEIGHT_M;RAPPORT;GENERAL_1;GENERAL_2;SLOPES;WALLS;FLOOR;INTEREST_N;INTEREST_C;LUNATION;MOONDAY_S;MOONDAY_M;DIAM_INST;TH_INSTRU;PR_INSTRU
LACUS TIMORIS;LC3942S02795W;;LC;See;;;Pre-Imbrianische (Von -4.55 Mrd. bis -3.85 Mrd. Jahre) ?;;;See of Fear;(??);;Rubenii;Kein Name;Rothmannus;;;;0;19. Jhd.;;;;;;-27.95224;332.04776;27.952° West;-39.421512;39.422° South;Nearside;Süd-West;Tycho Krater Nord-West Region;131;49;;0;0;Region von dunkler und länglicher Form.;;Orientiert in Richtung Süd-Ost Nord-West.;Umgeben von Bergen.;Ziemlich gut getrennt in zwei Teile, von zwei vorgeschobenen bergigen Abhängen, in der Mitte geformt durch die Wände von Capuanus.;2;Ziemlich interessante Formation;9;2 Tage nach ersterm Viertel;1 Tag nach Letztes Viertel;30;10x Doppelfernrohr;50 mm Refraktor
LACUS VERIS;LC1648S08591W;;LC;See;;;Entstehungsperiode nicht gefunden;;;Spring Lake;Franz (1913);;Kein Name;Kein Name;Kein Name;;;;0;19. Jhd.;;;;;;-85.908611;274.091389;85.909° West;-16.484388;16.484° South;Librations zone;Süd-West;Mond West-Süd-Westbogen;542;60;;0;0;Flache, ausgedehnte längliche Form in Nord-Süd-Richtung.;;Gelegen zwischen den zwei bergigen Ringen, Bestandteil der Montes Rook zum Norden hin.;Ebene gefüllt mit sehr dunklem Material.;;2;Ziemlich interessante Formation;14;Vollmond;6 Tage nach letztem Viertel;30;10x Doppelfernrohr;50 mm Refraktor
LADE;AA0133S00999E;;AA;Krater;;;Pre-Nectarianische (Von -4.55 Mrd. bis -3.92 Mrd. Jahre);;;Heinrich E. von Lade;Krieger / König (1912);;Kein Name;Kein Name;Kein Name;Bankmann;Deutschland;deutscher;19;19. Jhd.;?;1817;?;1904;Amateur Astronom.;9.990072;9.990072;9.990° East;-1.326198;1.326° South;Nearside;Süd-Ost;östlich von Ptolemaeus Krater Region;56;56;;0;0;Abgewrackte, kreisförmige Formation.;;Steile Stelle zum Norden hin und nicht-existent und angrenzend an Süd Lade T und S zum Westen hin, Lade X zum Osten hin und Lade U und B zum Norden hin.;Kleine, hohe Wände, abfallend zum Süden hin und zerfurcht zum Westen hin von Lade M.;Ausgedehnte, flache Ebene, gefüllt mit Lava. Hügel, Vertiefungen und kleine Krater.;3;Sehr interessante Formation;6;6 Tage nach Neumond;5 Tage nach Vollmond;30;10x Doppelfernrohr;50 mm Refraktor
LAGALLA;AA4448S02236W;;AA;Krater;;;Pre-Nectarianische (Von -4.55 Mrd. bis -3.92 Mrd. Jahre) ?;;;Giulio Cesare Lagalla;Fauth (1936);;Kein Name;Kein Name;Kein Name;Philosoph;Italien;italienischer;16;16. Jhd.;?;1571;?;1624;Einer der ersten Mondbeobachter mittels Teleskop.;-22.359937;337.640063;22.360° West;-44.484739;44.485° South;Nearside;Süd-West;Tycho Krater Nord-West Region;86;56;;2400;0.0282;Beschädigte und deformierte Formation, gelegen am Süd-West Abhang von Wilhelm.;;Flache Abhänge, anstoßend an Lagalla F zum Westen hin an Wilhelm B und Wilhelm zum Nord-Osten hin und an Wilhelm A zum Osten hin.;Kleine, hohe Wände, angrenzend an einen kleinen Krater zum Süd-Westen hin.;Flache Ebene von unregelmäßiger Form. Hügel und Kammlinien. Kleine Krater.;3;Sehr interessante Formation;9;2 Tage nach ersterm Viertel;1 Tag nach Letztes Viertel;30;10x Doppelfernrohr;50 mm Refraktor
LAGRANGE;AA3260S07145W;;AA;Umwandete Fläche;;;Pre-Nectarianische (Von -4.55 Mrd. bis -3.92 Mrd. Jahre);;;Comte Louis de Lagrange;Mädler (1837);;Kein Name;Kein Name;Kein Name;Mathematiker;Frankreich;französischer;18;18. Jhd.;Turin;1736;Paris;1813;Autor der 'Analytischen Mechanik' im Jahre 1788 und der 'Analytischen Funktionstheorie' im Jahre 1797.;-71.447445;288.552555;71.447° West;-32.602555;32.603° South;Nearside;Süd-West;Mond Süd-West Bogen;161;161;;0;0.0169;Kreisförmige Formation, Umgrenzung stark abgebaut.;;Ziemlich steile Stelle, gerillt von Kratern und, angrenzend an Piazzi zum Süd-Westen hin.;Hohe zerklüftete Wände, angrenzend an viele Krater, wie Lagrange K zum Nord-Osten hin.;Flache Ebene zum Norden hin und zerklüftet zum Süden hin. Berg länglich zum Zentrum hin.;3;Sehr interessante Formation;13;6 Tage nach ersterm Viertel;5 Tage nach letztem Viertel;5;Bloses Auge;10x Doppelfernrohr
LALANDE;AA0446S00865W;;AA;Krater;;;Copernicianische (Von -1.1 Mrd. bis heute);;;Joseph Jérôme LeFrançois de Lalande;Lohrmann (1824);;Rosetti;Mons Micale;Kein Name;Astronom;Frankreich;französischer;18;18. Jhd.;Bourg en Bresse;1732;Paris;1807;Messung der Mondentfernung im Jahre 1751. Arbeiten über Planeten.  Herausgeber der 'Wissenschaft der Zeit' im Jahre 1760. Mitglied der französischen Akademie der Wissenschaften im Jahre 1753. Direktor des Observatoriums von Paris im Jahre 1795. Autor der 'Französischen Himmelsgeschichte'.;-8.646718;351.353282;8.647° West;-4.455585;4.456° South;Nearside;Süd-West;westlich von Ptolemaeus Krater Region;25;25;;2590;0.1079;Isolierte, kreisförmige Formation.;;Steile Stelle, angrenzend eine Kette von Bergen zum Süd-Westen hin und Lalande B zum Norden hin.;Hohe Wände mit Terrassen.;Kleine, ausgedehnte und flache Ebene. Kleines Zentralrelief. Radiations.;3;Sehr interessante Formation;8;1 Tag nach Erstes Viertel;Letztes Viertel;30;10x Doppelfernrohr;50 mm Refraktor
LALLEMAND;AA1440S08421W;;AA;Krater;;;Entstehungsperiode nicht gefunden;;;undré Lallemund (ehem. Kopff A);(??);;Kein Name;Kein Name;Kein Name;Astronom;Frankreich;französischer;20;20. Jhd.;Cirey les Pontailler;1904;Paris;1978;Erfinder der elektronischen Kamera im Jahre 1936. Professor des College von Frankreich und Mitglied der französischen Akademie der Wissenschaften im Jahre 1961.;-84.206286;275.793714;84.206° West;-14.400746;14.401° South;Librations zone;Süd-West;Mond West Bogen;18;18;;0;0;Isolierte, kreisförmige Formation mit Schüsselform, gelegen in der Liberationszone.;;Ziemlich steile Stelle.;Kleine, hohe Wände.;Rundliche Ebene.;2;Ziemlich interessante Formation;14;Vollmond;6 Tage nach letztem Viertel;50;50 mm Refraktor;100 mm Refraktor
LAMARCK;AA2312S07006W;;AA;Krater;;;Pre-Nectarianische (Von -4.55 Mrd. bis -3.92 Mrd. Jahre);;;Jean Baptiste de Monet Chevalier de Lamarck;Arthur / Whitaker (1963);;Kein Name;Kein Name;Kein Name;Naturwissenschaftler;Frankreich;französischer;18;18. Jhd.;Bazentin;1744;Paris;1829;Professor des Museums für Naturgeschichte im Jahre 1793. Mitglied der französischen Akademie der Wissenschaften im Jahre 1795. Autor der Theorie der Anpassung der Arten, 'Lamarckismus' genannt.;-70.057731;289.942269;70.058° West;-23.120491;23.120° South;Nearside;Süd-West;Mond West-Süd-Westbogen;116;116;;0;0;Abgewrackte, kreisförmige Formation.;;Ziemlich steile Stelle, angrenzend an Byrgius D zum Süd-Osten hin, Lamarck A und D zum Süd-Westen hin und anstoßend an Darwin zum Norden hin.;Kleine, hohe Wände, anstoßend an Darwin zum Norden hin.;Zerklüftete Ebene mit einem Krater zum Norden hin. Zentralberg. Kleine Krater und Kammlinie.;3;Sehr interessante Formation;13;6 Tage nach ersterm Viertel;5 Tage nach letztem Viertel;5;Bloses Auge;10x Doppelfernrohr
LAMB;AA4267S10094E;;AA;Crater;;;;;;Sir Horace Lamb;UAI 1970 ?;;Not known;Not known;Not known;physicist;United Kingdom;British;20;;??;1849;??;1934;??;100.941799;100.941799;100.942° East;-42.673477;42.673° South;Farside;South-East;;106;106;;Unknown;Unknown height. Impossible calculation.;Circular formation situated in the zone of librations.;;;;;1;Low interest or difficult formation;1;2 days after New Moon;1 day after Full Moon;30;x10 binoculars;50 mm refractor
LAMBERT;AA2577N02099W;;AA;Krater;;;Eratosthenianische (Von -3.2 Mrd. bis -1.1 Mrd. Jahre);;;Johann Heinrich Lambert;Schröter (1802);;Chisletti;Insula Sardinia;Kein Name;Mathematiker;Deutschland;deutscher;18;18. Jhd.;Mulhouse;1728;Berlin;1777;Theorien über die Geometrien der Umlaufbahnen der Kometen. Autor der kartographischen Projektion mit seinem Namn. Entdecker der Irrationalität von Pi. Arbeiten über Photometrie.;-20.986439;339.013561;20.986° West;25.771744;25.772° North;Nearside;Nord-West;Süd Teil von Mare Imbrium;30;30;;2690;0.0897;Isolierte, kreisförmige Formation.;;Steile Stelle, angrenzend an den kleinen Krater Lambert A zum Nord-Westen hin und den großen Geist-Krater Lambert R zum Süden hin.;Hohe Wände mit Terrassen.;Zerklüftete Ebene. Zentralberg mit kleinem Krater zum Gipfel hin. Kleine Krater.;4;Außergewöhnliche Formation;9;2 Tage nach ersterm Viertel;1 Tag nach Letztes Viertel;30;10x Doppelfernrohr;50 mm Refraktor
LAME;AA1476S06456E;;AA;Krater;;;Pre-Imbrianische (Von -4.55 Mrd. bis -3.85 Mrd. Jahre) ?;;;Gabriel Lamé;Arthur / Whitaker (1963);;Kein Name;Kein Name;Kein Name;Mathematiker und Ingenieur;Frankreich;französischer;19;19. Jhd.;Tours;1795;Paris;1870;Viele Arbeiten in Russland im Jahre 1820. Professor der Physik in der französischen Polytechnischen Schule im Jahre 1832. Mitentwickler der ersten Eisenbahnlinien. Wurde im Jahre 1843 in die französische Akademie der Wissenschaften gewählt .;64.559015;64.559015;64.559° East;-14.755272;14.755° South;Nearside;Süd-Ost;Mond Ost-Süd-Ost Bogen;85;85;;0;0;;;Steile Stelle, anstoßend an Vendelinus zum Süd-Westen hin, angrenzend an Lamé F und E zum Nord-Osten hin und Lamé 'M zum Süd-Osten hin.;Hohe Wände, anstoßend an Lamé G zum Süd-Osten hin und Lamé J zum Nord-Osten hin.;;3;Sehr interessante Formation;3;3 Tage nach Neumond;2 Tage nach Vollmond;30;10x Doppelfernrohr;50 mm Refraktor
LAMECH;AA4279N01315E;;AA;Krater;;;Copernicianische (Von -1.1 Mrd. bis heute) ?;;;Félix Chemla Lamèch;Müller (1935);;Kein Name;Kein Name;Kein Name;Astronom;Frankreich;französischer;20;20. Jhd.;?;1894;?;1962;Mondvermesser. Autor einer Mondkarte.;13.150731;13.150731;13.151° East;42.789019;42.789° North;Nearside;Nord-Ost;nördlich von Mare Serenitatis Region;13;13;;1460;0.1123;Kreisförmige Formation.;;Steile Stelle, angrenzend an Eudoxus D zum Norden hin.;Kleine, hohe Wände.;Kleine, ausgedehnte und flache Ebene.;2;Ziemlich interessante Formation;6;6 Tage nach Neumond;5 Tage nach Vollmond;50;50 mm Refraktor;100 mm Refraktor
LAMONT;AA0514N02332E;;AA;Krater;;;Pre-Imbrianische (Von -4.55 Mrd. bis -3.85 Mrd. Jahre) ?;;;Johann von Lamont;Krieger / König (1912);;Kein Name;Kein Name;Kein Name;Astronom;Deutschland;deutscher;19;19. Jhd.;Braemar;1805;Bogenhausen;1879;Berechnete die Masse von Uranus mittels seiner Monde. Arbeiten über Sternphotometrie. Entdecker der periodischen Abweichungen der magnetischen Declination.;23.316433;23.316433;23.316° East;5.138138;5.138° North;Nearside;Nord-Ost;Ost Teil von Mare Tranquillitatis;75;75;;0;0;Bemerkenswerte kreisförmige Geister-Formation mit doppelten Abschluß, gelegen zum Süd-Osten von Arago hin .;;Form aus faltigen, konzentrischen und radialen Rücken in Mare Tranquillitatis.;;;4;Außergewöhnliche Formation;5;5 Tage nach Neumond;4 Tage nach Vollmond;30;10x Doppelfernrohr;50 mm Refraktor
LAMPLAND;AA3117S13151E;;AA;Crater;;;;;;Carl O. Lampland;UAI 1970 ?;;Not known;Not known;Not known;astronomer;USA;American;20;;??;1873;??;1951;??;131.50971;131.50971;131.510° East;-31.16783;31.168° South;Farside;North-East;;65;65;;Unknown;Unknown height. Impossible calculation.;Not observable;;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
LANDAU;AA4216N11934W;;AA;Crater;;;;;;Lev Davidovitch Landau;UAI 1970 ?;;Not known;Not known;Not known;physicist;Russia;Russian;20;;Bakou;1908;Moscow;1968;Works on magnetism, cosmic rays, superfluid helium and quantic theory of fields. Author with E. M. Lifchits of a famous physics treaty. Nobel  laureate on 1962.;-119.339656;240.660344;119.340° West;42.162859;42.163° North;Farside;North-West;;214;214;;Unknown;Unknown height. Impossible calculation.;Not observable;;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
LANDER;AA1534S13181E;;AA;Crater;;;;;;Richard Lemon Lander;UAI 1970 ?;;Not known;Not known;Not known;explorer;United Kingdom;British;19;;??;1804;??;1834;??;131.806765;131.806765;131.807° East;-15.337095;15.337° South;Farside;South-East;;40;40;;Unknown;Unknown height. Impossible calculation.;Not observable;;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
LANDSTEINER;AA3130N01479W;;AA;Kleiner Krater;;;Eratosthenianische (Von -3.2 Mrd. bis -1.1 Mrd. Jahre) ?;;;Karl Landsteiner (ehem. Timocharis F);(??);;Kein Name;Kein Name;Kein Name;Biologe;U. S. A.;amerikanischerer;20;20. Jhd.;Vienne;1868;New York;1943;Entdecker der Blutgruppen im Jahre1900 und und des Rhesusfaktors im Jahre 1941. Nobel Preis  für Medizin im Jahre1930.;-14.789682;345.210318;14.790° West;31.298315;31.298° North;Nearside;Nord-West;Zentralteil von Mare Imbrium;7;7;;1350;0.225;Kreisförmige Formation mit Schüsselform.;;Kleine, steile Stelle.;Kleine, hohe Wände.;Rundliche Ebene.;1;Wenig interessant oder schwierige Formation;8;1 Tag nach Erstes Viertel;Letztes Viertel;50;50 mm Refraktor;100 mm Refraktor
LANE;AA0950S13236E;;AA;Crater;;;;;;Jonathan H. Lane;UAI 1970 ?;;Not known;Not known;Not known;astrophysicist;USA;American;19;;??;1819;??;1880;??;132.364776;132.364776;132.365° East;-9.501021;9.501° South;Farside;South-East;;55;55;;Unknown;Unknown height. Impossible calculation.;Not observable;;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
LANGEMAK;AA0993S11945E;;AA;Crater;;;;;;Georgij E. Langemak;UAI 1970 ?;;Not known;Not known;Not known;engineer;USSR;Soviet;20;;??;1898;??;1938;Specialized in astronautical research.;119.453052;119.453052;119.453° East;-9.933609;9.934° South;Farside;South-East;;97;97;;Unknown;Unknown height. Impossible calculation.;Not observable;;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
LANGEVIN;AA4417N16269E;;AA;Crater;;;;;;Paul Langevin;UAI 1970 ?;;Not known;Not known;Not known;physicist;France;French;20;;Paris;1872;Paris;1946;Works on brownian motion and gaz ionization. Theories on rays, magnetism and thermodynamics. Sound theory used in sonar. Member of French Academy of Sciences on 1934. ;162.69123;162.69123;162.691° East;44.166225;44.166° North;Farside;North-East;;58;58;;Unknown;Unknown height. Impossible calculation.;Not observable;;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
LANGLEY;AA5117N08605W;;AA;Krater;;;Entstehungsperiode nicht gefunden;;;Samuel Pierpont Langley;Arthur / Whitaker (1963);;Kein Name;Kein Name;Kein Name;Astronom und Physiker;U. S. A.;amerikanischerer;19;19. Jhd.;Roxbury;1834;Aiken;1906;Erfinder des Bolometers im Jahre 1881. Messung der athmosphärischen Durchlässigkeit für Sonnenlicht. Konstrukteur eines Flugzeugs im Jahre 1896.;-86.049874;273.950126;86.050° West;51.166234;51.166° North;Librations zone;Nord-West;Mond Nord-Nord-West Bogen;60;60;;0;0;Beschädigte Formation gelegen in der Liberationszone.;;Kleine, steile Stelle, angrenzend an Galvani zum Süd-Osten hin, Volta zum Norden hin.;Kleine, hohe Wände, angrenzend an Langley K & J zum Norden hin.;Zerklüftete Ebene.;1;Wenig interessante oder schwierige Formation;14;Vollmond;6 Tage nach letztem Viertel;30;10x Doppelfernrohr;50 mm Refraktor
LANGMUIR;AA3585S12889W;;AA;Crater;;;;;;Irving Langmuir;UAI 1970 ?;;Not known;Not known;Not known;physicist;USA;American;20;;Brooklyn;1881;Falmouth;1957;Works on high temperatures materials and electrical bulbs.Author of theories about electrochemistry and catalyse. Conceiver of a va cuum pump. Discovere of atomic hydrogen. Nobel laureate in chemistry on 1932.;-128.894944;231.105056;128.895° West;-35.846123;35.846° South;Farside;South-West;;91;91;;Unknown;Unknown height. Impossible calculation.;Not observable;;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
LANGRENUS;AA0886S06104E;;AA;Krater;;;Eratosthenianische (Von -3.2 Mrd. bis -1.1 Mrd. Jahre);;;Michel Florent von Langren;Langrenus (1645);;Langreni;Insula Major;Kein Name;Ingenieur und Mathematiker;Belgien;belgischer;17;17. Jhd.;?;1600;?;1675;Autor der ersten beschrifteten Mondkarte.;61.038048;61.038048;61.038° East;-8.860387;8.860° South;Nearside;Süd-Ost;Mond Ost Bogen;133;133;;2600;0.0197;Kreisförmige Formation, deformiert zum Süden hin.;;Sehr steile und zerklüftete Abhänge, angrenzend an Lohse Langrenus C und E zum Süden hin, Sommerville zum Nord-Osten hin und Acosta zum Norden hin.;Hohe Wände mit Terrassen, deformiert zum Süden hin.;Ausgedehnte, flache Ebene, mehr zerklüftet zum Nord-Westen hin. Doppelzentralberg 1000 m hoch. Hügel und kleine Krater.;4;Außergewöhnliche Formation;3;3 Tage nach Neumond;2 Tage nach Vollmond;5;Bloses Auge;10x Doppelfernrohr
LANSBERG;AA0031S02663W;;AA;Krater;;;Obere Imbrianische (Von -3.8 Mrd. bis -3.2 Mrd. Jahre);;;Philippe van Lansberge;Riccioli (1651);;Kinschotti;Insula Malta;Lansberg;Arzt und Astronom;Belgien;belgischer;16;16. Jhd.;?;1561;?;1632;Autor von Arbeiten über Sonnenuhren und Beobachtungsinstrumente.;-26.627289;333.372711;26.627° West;-0.311844;0.312° South;Nearside;Süd-West;Süd-östlich von Oceanus Procellarum Region;40;40;;3110;0.0797;Isolierte, kreisförmige Formation.;;Steile Stelle.;Hohe Wände mit Terrassen.;Kleine, ausgedehnte und flache Ebene. Zentralberg doppelt. Kleine Krater.;4;Außergewöhnliche Formation;9;2 Tage nach ersterm Viertel;1 Tag nach Letztes Viertel;30;10x Doppelfernrohr;50 mm Refraktor
LARA;LF2040N03050E;;LF;Landing site name;;;;;;Astronaut-named feature, Apollo 17 site.;IAU;;;;;;North America;American;;;;;;;;30.5;30.5;30.500° East;20.4;20.400° North;Nearside;North-East;Macrobius;0;0;;;;;;;;;;;5;Five days after New Moon;Four days after Full Moon;;;
LARMOR;AA3185N17967W;;AA;Crater;;;;;;Sir Joseph Larmor;UAI 1991 ?;;Not known;Not known;Not known;physicist;Ireland;Irish;20;;Magheragall;1857;Holywood;1942;Works on celestial mecanics, electrodynamism, force fields, relativity and thermodynamics. Author of Aether and Matter on 1900.;-179.672124;180.327876;179.672° West;31.84631;31.846° North;Farside;North-West;;97;97;;Unknown;Unknown height. Impossible calculation.;Not observable;;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
LASSELL;AA1549S00790W;;AA;Krater;;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;;William Lassel;(??);;Kein Name;Insula Lesbos;Kein Name;Astronom;England;englischer;19;19. Jhd.;Bolton;1799;Maidenhead;1880;Amateur Astronom. Entdecker von Neptuns Monden Triton im Jahre 1846, Hyperion im Jahre 1848, Ariel und Umbriel im Jahre 1851. Desweiteren Entdecker von 600 Nebeln und Galaxien.;-7.903426;352.096574;7.903° West;-15.486632;15.487° South;Nearside;Süd-West;Mare Humorum Region;23;23;;910;0.0396;Isolierte, kreisförmige Formation, gelegen an der Ostkante von Mare Nubium.;;Kleine, steile Stelle, angrenzend an Lassel B und einen kleinen Krater zum Süden hin, einen kleinen Krater zum Westen hin und Alpetragius B zum Nord-Osten hin.;Kleine, hohe Wände.;Flache Ebene, gefüllt mit Lava und mit einer Aufschüttung zum Westen hin.;3;Sehr interessante Formation;8;1 Tag nach Erstes Viertel;Letztes Viertel;30;10x Doppelfernrohr;50 mm Refraktor
LAST;LF2610N00370E;;LF;Landing site name;;;;;;Astronaut-named feature, Apollo 15 site.;IAU;;;;;;North America;American;;;;;;;;3.7;3.7;3.700° East;26.1;26.100° North;Nearside;North-East;Montes Apenninus;0;0;;;;;;;;;;;7;First Quarter;Six days after Full Moon;;;
LAUE;AA2829N09705W;;AA;Crater;;;;;;Max T. F. von Laue;UAI 1970 ?;;Not known;Not known;Not known;physicist;Germany;German;20;;Pfaffendorf;1879;Berlin;1960;Discoverer of X rays diffraction on 1912. Works on relativity. Director of Physics Institute of Berlin on 1919. Nobel laureate on 1914. ;-97.05119;262.94881;97.051° West;28.290445;28.290° North;Librations zone;North-West;;87;87;;Unknown;Unknown height. Impossible calculation.;Circular formation situated in the zone of librations.;;;;;1;Low interest or difficult formation;14;Full Moon;6 days after Last Quarter;30;x10 binoculars;50 mm refractor
LAURITSEN;AA2754S09631E;;AA;Crater;;;;;;m;UAI 1970 ?;;Not known;Not known;Not known;physicist;USA;American;20;;??;1892;??;1968;??;96.308997;96.308997;96.309° East;-27.544314;27.544° South;Librations zone;South-East;;52;52;;Unknown;Unknown height. Impossible calculation.;Circular formation situated in the zone of librations.;;;;;1;Low interest or difficult formation;1;2 days after New Moon;1 day after Full Moon;30;x10 binoculars;50 mm refractor
LAVERAN;AA8180S15978W;;AA;Crater, craters;;;;;;Charles Louis Alphonse. French physician, Nobel Prize winner 1907 (1845-1922).;IAU;;;;;;Europe;France;;;;;;;;-159.784115;200.215885;159.784° West;-81.798886;81.799° North;Farside;;Amundsen;12.5155;12.5155;;;;;;;;;;;0;not observable;not observable;;;
LAVOISIER;AA3817N08125W;;AA;Krater;;;Pre-Nectarianische (Von -4.55 Mrd. bis -3.92 Mrd. Jahre) ?;;;Antoine Laurent de Lavoisier;Mädler (1837);;Kein Name;Kein Name;Kein Name;Chemiker;Frankreich;französischer;18;18. Jhd.;Paris;1743;Paris;1794;Mitglied der französischen Akademie der Wissenschaften im Jahre 1768. Grundmaß der Konservation. Erste Luftanalyse;-81.253033;278.746967;81.253° West;38.169373;38.169° North;Librations zone;Nord-West;Mond Nord-West Bogen;70;70;;2000;0.0286;Deformierte Formation, gelegen in der Liberationszone.;;Kleine, steile Stelle, angrenzend an Lavoisier H zum Osten hin und Lavoisier W und F zum Süden hin.;Ziemlich hohe Wände.;Flache Ebene. Zentralberg. Kleine Krater, wie drei mächtige Krater.;2;Ziemlich interessante Formation;14;Vollmond;6 Tage nach letztem Viertel;30;10x Doppelfernrohr;50 mm Refraktor
LAWRENCE;AA0735N04330E;;AA;Krater;;;Pre-Imbrianische (Von -4.55 Mrd. bis -3.85 Mrd. Jahre) ?;;;Ernest Orlando Lawrence (ehem. Taruntius M);(??);;Kein Name;Kein Name;Kein Name;Physiker;U. S. A.;amerikanischer;20;20. Jhd.;Canton;1901;Palo Alto;1958;Erfinder des Zyklotron im Jahre 1930.  Unterstützte die Vervollkommnung des ersten Atomreaktors. Nobel Preis im Jahre 1939.;43.296543;43.296543;43.297° East;7.351875;7.352° North;Nearside;Nord-Ost;Nord Rand of Mare Fecunditatis;25;25;;1000;0.0417;Beschädigte, kreisförmige Formation, gelegen zum Osten hin am äußersten Rand der Rima Cauchy.;;Kleine, steile Stelle, angrenzend an einen kleinen Krater zum Nord-Westen hin und einen kleinen Krater zum Süd-Osten hin.;Kleine, hohe Wände.;Flache Ebene, gefüllt mit Lava. Hügel.;2;Ziemlich interessante Formation;4;4 Tage nach Neumond;3 Tage nach Vollmond;30;10x Doppelfernrohr;50 mm Refraktor
LE GENTIL;AA7427S07602W;;AA;Krater;;;Obere Imbrianische (Von -3.8 Mrd. bis -3.2 Mrd. Jahre);;;Guillaume H. le Gentil;Schröter (1802);;Kein Name;Kein Name;Kein Name;Astronom;Frankreich;französischer;18;18. Jhd.;?;1725;?;1792;??;-76.019948;283.980052;76.020° West;-74.273897;74.274° South;Nearside;Süd-West;Mond Süd Bogen;113;113;;0;0;Beschädigte, kreisförmige Formation, gelegen am Rand der Liberationszone.;;Abhänge gerillt mit Kratern, wie Le Gentil V und U zum Norden hin.;Ziemlich hohe Wände, gerillt von vielen Kratern.;Sehr zerklüftete Ebene, angrenzend an Le Gentil B & C. Zerborstener Hügel und kleine Krater.;2;Ziemlich interessante Formation;13;6 Tage nach ersterm Viertel;5 Tage nach letztem Viertel;5;Bloses Auge;10x Doppelfernrohr
LE MONNIER;AA2666N03050E;;AA;Krater;;;Nectarianische (Von -3.92 Mrd. bis -3.85 Mrd. Jahre);;;Pierre Charles le Monnier;Lohrmann (1824);;Kein Name;Kein Name;Kein Name;Astronom;Frankreich;französischer;18;18. Jhd.;Paris;1715;Herils;1799;Messung des Meridianbogens in Lapland im Jahre 1737. Bestimmung der Höhe des Himmelspols in Paris. Mitglied der französischen Akademie der Wissenschaften im Jahre 1741.;30.501511;30.501511;30.502° East;26.655984;26.656° North;Nearside;Nord-Ost;nördlich von Mare Tranquillitatis Region;61;61;;2400;0.0393;Beschädigte, kreisförmige Formation, teilweise abfallend in Mare Serenitatis. Landeplatz von Luna 21 und Fahrgebiet von Lunachod 2.;;Ziemlich steile Stelle,unversehrt zum Westen hin.;Zusammengebrochene Wände zum Westen hin, sich öffnend zum Mare Serenitatis.;Flache Ebene, gefüllt mit sehr dunkler Lava.;3;Sehr interessante Formation;5;5 Tage nach Neumond;4 Tage nach Vollmond;30;10x Doppelfernrohr;50 mm Refraktor
LE VERRIER;AA4033N02061W;;AA;Krater;;;Eratosthenianische (Von -3.2 Mrd. bis -1.1 Mrd. Jahre) ?;;;Urbain Le Verrier;Schmidt  (1878);;Kein Name;Insula Erroris;Kein Name;Astronom;Frankreich;französischer;19;19. Jhd.;Saint Lô;1811;Paris;1877;Berechnete die Position von Neptun im Jahre 1846. Mitglied der französischen Akademie der Wissenschaften im Jahre 1846. Direktor des Observatoriums von Paris im Jahre 1854.;-20.609798;339.390202;20.610° West;40.326623;40.327° North;Nearside;Nord-West;Zentralteil von Mare Imbrium;20;20;;2100;0.105;Kreisförmige Formation. Bildet ein bemerkenswertes Paar mit Helicon.;;Ziemlich steile Stelle, angrenzend an Le Verrier T zum Süden hin.;Ziemlich hohe Wände, Beschädigte zum Norden hin.;Flache Ebene. Kammlinie. Kleiner Berg ;3;Sehr interessante Formation;9;2 Tage nach ersterm Viertel;1 Tag nach Letztes Viertel;30;10x Doppelfernrohr;50 mm Refraktor
