NAME;TYPE;PERIOD;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU
KRASOVSKIY;Cratere;;Feodosiy N. Krasovskiy;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Geodeta;URSS;sovietico;20;20° secolo;??;1878;??;1948;??;-175.5;175.5 ° Ovest;3.9;3.9 ° Nord;Nord-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;59;59;35;35;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
KRYLOV;Cratere;;Aleksej N. Krylov;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Ingegnere;URSS;sovietico;20;20° secolo;??;1863;??;1945;Specialista di meccanica.;-165.8;165.8 ° Ovest;35.6;35.6 ° Nord;Nord-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;49;49;29;29;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
KUGLER;Cratere;;F. X. Kugler;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Storico;Germania;tedesco;20;20° secolo;??;1862;??;1929;Specialista di storia babilonese.;103.7;103.7 ° Est;-53.8;53.8 ° Sud;Sud-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;IV-009-H1 IV-008-M;65;65;38;38;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
KULIK;Cratere;;Leonid A. Kulik;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Mineralogista;URSS;sovietico;20;20° secolo;??;1883;??;1942;Lavori riguardanti il meteorite di Tunguska caduto nel 1908.;-154.5;154.5 ° Ovest;42.4;42.4 ° Nord;Nord-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-039-M;58;58;34;34;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
KUO SHOU CHING;Cratere;;Kuo Shou Ching;UAI 1973 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astronomo;Cina;cinese;13;13° secolo;??;1231;??;1316;??;-133.7;133.7 ° Ovest;8.4;8.4 ° Nord;Nord-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-028-H1;34;34;20;20;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
KURCHATOV;Cratere;;Igor V Kurchatov.;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;URSS;sovietico;20;20° secolo;??;1903;??;1960;Lavori di fisica nucleare. Sintesi di radio-isotopi.;142.1;142.1 ° Est;38.3;38.3 ° Nord;Nord-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-124-H2 V-124-M V-103-M;106;106;62;62;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
LACCHINI;Cratere;;Giovanni Lacchini;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astronomo;Italia;italiano;20;20° secolo;??;1884;??;1967;Autore di un Atlante Stellare, molto diffuso in Italia negli anni '50.;-107.5;107.5 ° Ovest;41.7;41.7 ° Nord;Nord-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-015-H3;58;58;34;34;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
LAMB;Cratere;;Sir Horace Lamb;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;Gran Bretagna;britannico;20;20° secolo;??;1849;??;1934;??;100.1;100.1 ° Est;-42.9;42.9 ° Sud;Sud-Est;;IV;Curie;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;IV-009-H2;106;106;62;62;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Formazione circolare situata nella zona delle librazioni.;;;;1;Formazione di scarso interesse;1;2 giorni dopo la Luna Nuova;1 giorno dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
LAMPLAND;Cratere;;Carl O. Lampland;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astronomo;USA;americano;20;20° secolo;??;1873;??;1951;??;131;131 ° Est;-31;31 ° Nord;Nord-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;65;65;38;38;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
LANDAU;Cratere;;Lev Davidovitch Landau;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;Russia;russo;20;20° secolo;Bakou;1908;Mosca;1968;Studi sul magnetismo, sui raggi cosmici, sull'elio superfluido, e sulla teoria quantistica dei campi. Autore, insieme a E. M. Lifchits, di un famoso trattato di fisica. Premio Nobel nel 1962.;-118.1;118.1 ° Ovest;41.6;41.6 ° Nord;Nord-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-008-M V-015-H3 V-024-M V-014-M V-024-H3;214;214;126;126;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
LANDER;Cratere;;Richard Lemon Lander;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Esploratore;Gran Bretagna;britannico;19;19° secolo;??;1804;??;1834;??;131.8;131.8 ° Est;-15.3;15.3 ° Sud;Sud-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;I-136-M;40;40;24;24;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
LANE;Cratere;;Jonathan H. Lane;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astrofisico;USA;americano;19;19° secolo;??;1819;??;1880;??;132;132 ° Est;-9.5;9.5 ° Sud;Sud-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;I-136-M I-102-M I-117-M III-121-M;55;55;32;32;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
LANGEMAK;Cratere;;Georgij E. Langemak;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Ingegnere;URSS;sovietico;20;20° secolo;??;1898;??;1938;Specialista di astronautica.;118.7;118.7 ° Est;-10.3;10.3 ° Sud;Sud-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;I-136-M;97;97;57;57;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
LANGEVIN;Cratere;;Paul Langevin;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;Francia;francese;20;20° secolo;Parigi;1872;Parigi;1946;Lavori sul moto browniano e sulla ionizzazione dei gas. Teorie su irraggiamento, magnetismo e termodinamica. Teoria dei suoni usata nel sonar. Membro l'Accademia delle Scienze nel 1934.;162.7;162.7 ° Est;44.3;44.3 ° Nord;Nord-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-085-M V-079-M V-079-H3;58;58;34;34;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
LANGMUIR;Cratere;;Irving Langmuir;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;USA;americano;20;20° secolo;Brooklyn;1881;Falmouth;1957;Studi sui refrattari e sulle lampade elettriche. Autore di teorie sulla valenza elettrochimica e sulla catalisi eterogenea. Inventore di una pompa da vuoto. Scopritore l'idrogeno atomico. Premio Nobel per la Chimica nel 1932.;-128.4;128.4 ° Ovest;-35.7;35.7 ° Sud;Sud-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-026-M V-022-H2 V-026-H2 V-022-M;91;91;54;54;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
LARMOR;Cratere;;Sir Joseph Larmor;UAI 1991 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;Irlanda;irlandese;20;20° secolo;Magheragall;1857;Holywood;1942;Lavori sulla meccanica celeste, sull'elettrodinamica, sui campi di forza, sulla relatività e sulla termodinamica. Autore di 'Etere e Materia' nel 1900.;-179.7;179.7 ° Ovest;32.1;32.1 ° Nord;Nord-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-053-M;97;97;57;57;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
LAUE;Cratere;;Max T. F. von Laue;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;Germania;tedesco;20;20° secolo;Pfaffendorf;1879;Berlino;1960;Scopritore della diffrazione dei raggi X nel 1912. Studi sulla relatività. Direttore l'Istituto di Fisica di Berlino nel 1919. Premio Nobel nel 1914.;-96.7;96.7 ° Ovest;28;28 ° Nord;Nord-Ovest;;VIII;Röntgen;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;IV-196-H3;87;87;51;51;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Formazione circolare situata nella zona delle librazioni.;;;;1;Formazione di scarso interesse;14;durante la Luna Piena;6 giorni dopo l'Ultimo Quarto;30;Binocolo 10x;Rifrattore da 50 mm
LAURITSEN;Cratere;;M. Lauritsen;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;USA;americano;20;20° secolo;??;1892;??;1968;??;96.1;96.1 ° Est;-27.6;27.6 ° Sud;Sud-Est;;IV;Curie;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;52;52;31;31;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Formazione circolare situata nella zona delle librazioni.;;;;1;Formazione di scarso interesse;1;2 giorni dopo la Luna Nuova;1 giorno dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
LEAVITT;Cratere;;Henrietta S. Leavitt;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astronoma;USA;americana;20;20° secolo;Lancaster;1868;Cambridge;1921;Autrice di una legge che correla la magnitudine assoluta delle stelle variabili cefeidi con il loro periodo di variazione.;-139.3;139.3 ° Ovest;-44.8;44.8 ° Sud;Sud-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-026-H1 V-030-H1;66;66;39;39;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
LEBEDEV;Cratere;;Petr Nikolaïevitch Lebedev;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;Russia;russo;20;20° secolo;Mosca;1866;Mosca;1912;Professore all'Università di Mosca nel 1900. Lavori sui materiali dielettrici, sul magnetismo terrestre e sulla pressione di radiazione nel 1901.;107.8;107.8 ° Est;-47.3;47.3 ° Sud;Sud-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;IV-008-M;102;102;60;60;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
LEBEDINSKIY;Cratere;;Aleksandr I. Lebedinsky;UAI 1976 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astrofisico;URSS;sovietico;20;20° secolo;??;1913;??;1967;??;-164.3;164.3 ° Ovest;8.3;8.3 ° Nord;Nord-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;62;62;36;36;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
LEEUWENHOEK;Cratere;;Antonie Van Leewenhoek;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Naturalista;Olanda;olandese;18;18° secolo;Delft;1632;Delft;1723;Fabbricante di microscopi. Scopritore dei protozoi, degli spermatozoi, dei lieviti e dei globuli del sangue.;-178.7;178.7 ° Ovest;-29.3;29.3 ° Sud;Sud-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-065-M II-033-M;125;125;74;74;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
LEIBNIZ;Cratere;;Gottfried Wilhelm Leibniz;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Filosofo;Germania;tedesco;18;18° secolo;Lipsia;1646;Hannover;1716;Inventore del calcolo differenziale e infinitesimale. Ideatore delle notazioni degli integrali e dei differenziali, e di una macchina calcolatrice nel 1645. Autore di un trattato di metafisica nel 1686.;179.2;179.2 ° Est;-38.3;38.3 ° Sud;Sud-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-065-M V-043-M;245;245;144;144;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
LEMAITRE;Cratere;;Monsignor Georges Lemaître;UAI 1988 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astrofisico;Belgio;belga;20;20° secolo;Charleroi;1894;Lovanio;1966;Autore della teoria l'espansione l'Universo nel 1927 e di quella l'atomo primordiale nel 1931.;-149.6;149.6 ° Ovest;-61.2;61.2 ° Sud;Sud-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;91;91;54;54;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
LENTS;Cratere;;Heinrich Friedrich Emil Lenz;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;Russia;russo;19;19° secolo;Dorpat;1804;Roma;1865;Autore di una legge sul verso delle correnti indotte nel 1833. Studi l'effetto Peltier.;-102.1;102.1 ° Ovest;2.8;2.8 ° Nord;Nord-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;21;21;12;12;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
LEONOV;Cratere;;Aleksej A. Leonov;UAI 1973 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Cosmonauta;URSS;sovietico;20;20° secolo;??;1934;vivente;vivente;Primo uomo a camminare nello spazio per 12 minuti il 18 Marzo 1966 durante la missione del Voskhod 2. Pilota della missione del Soyouz 19 il 15 Luglio 1975 per lo storico aggancio con la capsula della missione americana Apollo 18.;148.2;148.2 ° Est;19;19 ° Nord;Nord-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;33;33;19;19;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
LEUCIPPUS;Cratere;;Leucippo;UAI 1988 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Filosofo;Grecia;greco;-4;4° secolo a.C.;??;??;??;-440;??;-116;116 ° Ovest;29.1;29.1 ° Nord;Nord-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-015-H3;56;56;33;33;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
LEUSCHNER;Cratere;;Armin O. Leuschner;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astronomo;USA;americano;20;20° secolo;??;1868;??;1953;??;-108.8;108.8 ° Ovest;1.8;1.8 ° Nord;Nord-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;49;49;29;29;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
LEVI-CIVITA;Cratere;;Tullio Levi-Civita;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Matematico;Italia;italiano;20;20° secolo;Padova;1873;Roma;1941;Numerosi lavori di meccanica celeste, idrodinamica, elettromagnetismo e fisica atomica. Ideatore, insieme a Ricci-Curbastro, del calcolo differenziale assoluto.;143.4;143.4 ° Est;-23.7;23.7 ° Sud;Sud-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;121;121;71;71;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
LEWIS;Cratere;;Gilbert Newton Lewis;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Chimico;USA;americano;20;20° secolo;Weymouth;1875;Berkeley;1946;Autore della teoria del legame chimico nel 1916. Autore della definizione generale di acidi e basi. Ideatore della parola 'fotone' nel 1926.;-113.8;113.8 ° Ovest;-18.5;18.5 ° Sud;Sud-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;42;42;25;25;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
LEY;Cratere;;Willy Ley;UAI 19XX ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Ingegnere;USA;americano;20;20° secolo;??;1906;??;1969;Collaboratore di Werner von Braun.;154.9;154.9 ° Est;42.2;42.2 ° Nord;Nord-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;79;79;46;46;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
LI PO;Cratere;;Li Tai Po;UAI 1979 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Poeta;Cina;cinese;8;l'8° secolo;Turkestan;701;Jiangsu;762;Grande poeta della dinastia Tang.;90.6;90.6 ° Est;-3.5;3.5 ° Sud;Sud-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;15;15;9;9;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Formazione circolare situata nella zona delle librazioni.;;;;1;Formazione di scarso interesse;1;2 giorni dopo la Luna Nuova;1 giorno dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
LINDBLAD;Cratere;;Bertil Lindblad;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astronomo;Svezia;svedese;20;20° secolo;Orebro;1895;Stoccolma;1965;Numerosi lavori sul Sole, sugli spettri e sui movimenti delle stelle. Scopritore, insieme a Oort, nel 1927 del moto rotatorio della Via Lattea.;-98.8;98.8 ° Ovest;70.4;70.4 ° Nord;Nord-Ovest;;I;Brianchon;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;66;66;39;39;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Formazione circolare situata nella zona delle librazioni.;;;;1;Formazione di scarso interesse;14;durante la Luna Piena;6 giorni dopo l'Ultimo Quarto;30;Binocolo 10x;Rifrattore da 50 mm
LIPPMANN;Cratere;;Gabriel Lippmann;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;Francia;francese;20;20° secolo;Hallerich;1845;In mare;1921;Ideatore di un elettrometro. Numerosi studi sulla piezoelettricità e sulle batterie elettriche. Inventore di un metodo per la fotografia a colori. Membro l'Accademia delle Scienze nel 1886. Premio Nobel nel 1908.;-114.9;114.9 ° Ovest;-56;56 ° Nord;Nord-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-021-M;160;160;94;94;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
