NAME;TYPE;PERIOD;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU
Pyroclastique 'Mare Smythii West-Sud-West';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 61;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Astronomer;Great Britain;british;19;19 th century;?;1788;?;1866;??;81.5;81 ° 30 '  Est;-4.5;4 ° 30 '  Sud;Nord-Est;Moon East limb;38;Neper;229;15a7;291 N/S Q1E Q4E;ST05/01  MM97;II-196-M IV-017-M IV-009-M IV-146-M IV-052-M;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 355 km2;Sources : Yingst & Head 1998;Commentaires de la source : ' #20, Kastner NE ';;3;Formation très intéressante;2;2 jours après la Nouvelle Lune;1 jour après la Pleine lune;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Mare Vaporum';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 62;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;No work;No country;No nationality ;0;No century;No birthplace;No birthdate;No deathplace;No deathdate;No facts;7;7 ° 0 '  Est;10;10 ° 0 '  Nord;Nord-Est;Moon disk center;33;Triesnecker;287;1f4;351C 357C 003C 167N/C 174C;ST05/03  MM59;IV-114-M IV-097-M IV-101-M IV-109-M IV-102-M IV-113-M IV-121-M IV-107-M IV-108-M IV-120-M IV-103-M IV-084-M IV-110-M;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Grand dépôt pyroclastique / Surface = 10000 km2;Sources : Gaddis et al. 1985;Commentaires de la source : No comment;;3;Formation très intéressante;7;Au Premier Quartier;6 jours après la Pleine Lune;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'McAdie';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 63;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Meteorologist;USA;American;20;20 th century;??;1863;??;1943;??;91.7;91 ° 42 '  Est;3.6;3 ° 36 '  Nord;Nord-Est;Not defined;III;Mare Marginis;No map or picture;No map or picture;No map or picture;No article;;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 43 km2;Sources : Spudis 1989;Commentaires de la source : ' near Smythii ';;999;Formation non visible;999;Formation non visible;Formation non visible;999;Not visible;Not visible
Pyroclastique 'Mersenius North-West';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 64;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Philosopher and physicist;France;french;17;17 th century;Oizé;1588;Paris;1648;Friend of Descartes. Numerous works particularly in acoustic. Measure of the weight with a pendulum in 1644. Organizer of scientist meetings of the french Academy of Sciences.;-49.2;49 ° 12 '  Ouest;-21.5;21 ° 30 '  Sud;Sud-Ouest;East of Mare Humorum region;51;Mersenius;183;1.10E+04;048C 055C/S 061C/S 067C 213C 225C/S;MM158;IV-149-H1;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 53 km2;Sources : Coombs & Hawke 1992;Commentaires de la source : ' near Orientale ';;3;Formation très intéressante;11;4 jours après le Premier Quartier;3 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Mersenius Sud-West';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 65;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Philosopher and physicist;France;french;17;17 th century;Oizé;1588;Paris;1648;Friend of Descartes. Numerous works particularly in acoustic. Measure of the weight with a pendulum in 1644. Organizer of scientist meetings of the french Academy of Sciences.;-49.2;49 ° 12 '  Ouest;-21.5;21 ° 30 '  Sud;Sud-Ouest;East of Mare Humorum region;51;Mersenius;183;1.10E+04;048C 055C/S 061C/S 067C 213C 225C/S;MM158;IV-149-H1;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 91 km2;Sources : Coombs & Hawke 1992;Commentaires de la source : No comment;;3;Formation très intéressante;11;4 jours après le Premier Quartier;3 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Mersenius West ';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 66;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Philosopher and physicist;France;french;17;17 th century;Oizé;1588;Paris;1648;Friend of Descartes. Numerous works particularly in acoustic. Measure of the weight with a pendulum in 1644. Organizer of scientist meetings of the french Academy of Sciences.;-49.2;49 ° 12 '  Ouest;-21.5;21 ° 30 '  Sud;Sud-Ouest;East of Mare Humorum region;51;Mersenius;183;1.10E+04;048C 055C/S 061C/S 067C 213C 225C/S;MM158;IV-149-H1;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 76 km2;Sources : Coombs & Hawke 1992;Commentaires de la source : No comment;;3;Formation très intéressante;11;4 jours après le Premier Quartier;3 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Mersenius West-North-West';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 67;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Philosopher and physicist;France;french;17;17 th century;Oizé;1588;Paris;1648;Friend of Descartes. Numerous works particularly in acoustic. Measure of the weight with a pendulum in 1644. Organizer of scientist meetings of the french Academy of Sciences.;-49.2;49 ° 12 '  Ouest;-21.5;21 ° 30 '  Sud;Sud-Ouest;East of Mare Humorum region;51;Mersenius;183;1.10E+04;048C 055C/S 061C/S 067C 213C 225C/S;MM158;IV-149-H1;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 91 km2;Sources : Coombs & Hawke 1992;Commentaires de la source : No comment;;3;Formation très intéressante;11;4 jours après le Premier Quartier;3 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Messala';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 68;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Astronomer;Jerusalem;jewish;1;1 st century;?;?;?;815;??;60;60 ° 0 '  Est;39;39 ° 0 '  Nord;Nord-Est;Moon North-East limb;16;Gauss;346;4d4;3(13N 309N 315N 105N 112N 119N;MM98;IV-062-H2 IV-191-H2 IV-177-H2;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 700 km2;Sources : Gaddis et al. 1985;Commentaires de la source : No comment;;3;Formation très intéressante;3;3 jours après la Nouvelle Lune;2 jours après la Pleine Lune;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Montes Carpatus';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 69;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;No work;No country;No nationality ;0;No century;No birthplace;No birthdate;No deathplace;No deathdate;No facts;-25;25 ° 0 '  Ouest;15;15 ° 0 '  Nord;Nord-Ouest;Sud part of Mare Imbrium;20;Pytheas;300;5f5;018C 024C 029C 036N/C 191C 201N/C 205C 213N/C;;IV-126-H2;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Grand dépôt pyroclastique / Surface = 2500 km2;Sources : Gaddis et al. 1985;Commentaires de la source : No comment;;3;Formation très intéressante;9;2 jours après le Premier Quartier;1 jour après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Montes Harbinger';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 70;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;No work;No country;No nationality ;0;No century;No birthplace;No birthdate;No deathplace;No deathdate;No facts;-42;42 ° 0 '  Ouest;20;20 ° 0 '  Nord;Nord-Ouest;Region between Oceanus Procellarum and Mare Imbrium;19;Brayley;338;6h1 / 7b8 / 8c2;040N 048N 205N/C 213N;;IV-145-H1;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Grand dépôt pyroclastique / Surface = 5400 km2;Sources : Gaddis et al. 1985;Commentaires de la source : No comment;;3;Formation très intéressante;10;3 jours après le Premier Quartier;2 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Moscoviense';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 71;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;No work;No country;No nationality ;0;No century;No birthplace;No birthdate;No deathplace;No deathdate;No facts;154.3;154 ° 18 '  Est;25.7;25 ° 42 '  Nord;Sud-Est;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;V-124-M IV-099-M V-085-M V-103-M V-124-H1 V-079-M;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Grand dépôt pyroclastique / Surface = 1500 km2;Sources : Craddock et al. 1997;Commentaires de la source : ' near Komarov ';;999;Formation non visible;999;Formation non visible;Formation non visible;999;Formation non visible;Formation non visible
Pyroclastique 'Moscoviense';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 72;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;No work;No country;No nationality ;0;No century;No birthplace;No birthdate;No deathplace;No deathdate;No facts;147.7;147 ° 42 '  Est;23.6;23 ° 36 '  Nord;Sud-Est;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;V-124-M IV-099-M V-085-M V-103-M V-124-H1 V-079-M;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Grand dépôt pyroclastique / Surface = 3700 km2;Sources : Craddock et al. 1997;Commentaires de la source : No comment;;999;Formation non visible;999;Formation non visible;Formation non visible;999;Formation non visible;Formation non visible
Pyroclastique 'North-Eastern Lavoisier N';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 73;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Chemist;France;french;18;18 th century;Paris;1743;Paris;1794;Member of the french Academy of Sciences in 1768. Principle of mass conservation. First analyze of the air;-80;80 ° 0 '  Ouest;41.4;41 ° 24 '  Nord;Nord-Ouest;Moon North-West limb;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 36 km2;Sources : Gaddis et al 1996;Commentaires de la source : ' W of Oc. Procellarum ';;3;Formation très intéressante;14;A la Pleine Lune;6 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'North-Eastern Lavoisier North-West';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 74;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Chemist;France;french;18;18 th century;Paris;1743;Paris;1794;Member of the french Academy of Sciences in 1768. Principle of mass conservation. First analyze of the air;-80.6;80 ° 36 '  Ouest;41.3;41 ° 18 '  Nord;Nord-Ouest;Moon North-West limb;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 68 km2;Sources : Gaddis et al 1996;Commentaires de la source : No comment;;3;Formation très intéressante;14;A la Pleine Lune;6 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'North-Eastern Lavoisier W';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 75;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Chemist;France;french;18;18 th century;Paris;1743;Paris;1794;Member of the french Academy of Sciences in 1768. Principle of mass conservation. First analyze of the air;-80.6;80 ° 36 '  Ouest;40.9;40 ° 54 '  Nord;Nord-Ouest;Moon North-West limb;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 14 km2;Sources : Gaddis et al 1996;Commentaires de la source : No comment;;3;Formation très intéressante;14;A la Pleine Lune;6 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Oppenheimer 1';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 76;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Physicist;USA;American;20;20 th century;New York;1904;Princeton;1967;Numerous works on quantic theory of atom. Director of Los Alamos center on 1943. Director of first american atomic bomb building. Enrico Fermi prize on 1963.;-163.3;163 ° 18 '  Ouest;-35.8;35 ° 48 '  Sud;Sud-Ouest;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;V-043-M;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 13 km2;Sources : Rosanova et al. 1997;Commentaires de la source : ' far side in Apollo Basin ';;999;Formation non visible;999;Formation non visible;Formation non visible;999;Formation non visible;Formation non visible
Pyroclastique 'Oppenheimer 2';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 77;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Physicist;USA;American;20;20 th century;New York;1904;Princeton;1967;Numerous works on quantic theory of atom. Director of Los Alamos center on 1943. Director of first american atomic bomb building. Enrico Fermi prize on 1963.;-164.6;164 ° 36 '  Ouest;-37.5;37 ° 30 '  Sud;Sud-Ouest;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;V-043-M;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 25 km2;Sources : Rosanova et al. 1997;Commentaires de la source : No comment;;999;Formation non visible;999;Formation non visible;Formation non visible;999;Formation non visible;Formation non visible
Pyroclastique 'Oppenheimer 3';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 78;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Physicist;USA;American;20;20 th century;New York;1904;Princeton;1967;Numerous works on quantic theory of atom. Director of Los Alamos center on 1943. Director of first american atomic bomb building. Enrico Fermi prize on 1963.;-165.5;165 ° 30 '  Ouest;-34;34 ° 0 '  Sud;Sud-Ouest;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;V-043-M;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 38 km2;Sources : Rosanova et al. 1997;Commentaires de la source : No comment;;999;Formation non visible;999;Formation non visible;Formation non visible;999;Formation non visible;Formation non visible
Pyroclastique 'Oppenheimer 4';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 79;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Physicist;USA;American;20;20 th century;New York;1904;Princeton;1967;Numerous works on quantic theory of atom. Director of Los Alamos center on 1943. Director of first american atomic bomb building. Enrico Fermi prize on 1963.;-163.5;163 ° 30 '  Ouest;-37.1;37 ° 6 '  Sud;Sud-Ouest;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;V-043-M;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 140 km2;Sources : Rosanova et al. 1997;Commentaires de la source : No comment;;999;Formation non visible;999;Formation non visible;Formation non visible;999;Formation non visible;Formation non visible
Pyroclastique 'Oppenheimer 5';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 80;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Physicist;USA;American;20;20 th century;New York;1904;Princeton;1967;Numerous works on quantic theory of atom. Director of Los Alamos center on 1943. Director of first american atomic bomb building. Enrico Fermi prize on 1963.;-168.5;168 ° 30 '  Ouest;-37;37 ° 0 '  Sud;Sud-Ouest;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;V-043-M;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 245 km2;Sources : Rosanova et al. 1997;Commentaires de la source : No comment;;999;Formation non visible;999;Formation non visible;Formation non visible;999;Formation non visible;Formation non visible
Pyroclastique 'Oppenheimer 6';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 81;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Physicist;USA;American;20;20 th century;New York;1904;Princeton;1967;Numerous works on quantic theory of atom. Director of Los Alamos center on 1943. Director of first american atomic bomb building. Enrico Fermi prize on 1963.;-168.3;168 ° 18 '  Ouest;-34.8;34 ° 48 '  Sud;Sud-Ouest;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;V-043-M;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 1300 km2;Sources : Rosanova et al. 1997;Commentaires de la source : No comment;;999;Formation non visible;999;Formation non visible;Formation non visible;999;Formation non visible;Formation non visible
Pyroclastique 'Oppenheimer 7';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 82;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Physicist;USA;American;20;20 th century;New York;1904;Princeton;1967;Numerous works on quantic theory of atom. Director of Los Alamos center on 1943. Director of first american atomic bomb building. Enrico Fermi prize on 1963.;-166.8;166 ° 48 '  Ouest;-38;38 ° 0 '  Sud;Sud-Ouest;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;V-043-M;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 1500 km2;Sources : Rosanova et al. 1997;Commentaires de la source : No comment;;999;Formation non visible;999;Formation non visible;Formation non visible;999;Formation non visible;Formation non visible
Pyroclastique 'Orientale';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 83;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;No work;No country;No nationality ;0;No century;No birthplace;No birthdate;No deathplace;No deathdate;No facts;-97.4;97 ° 24 '  Ouest;-30.2;30 ° 12 '  Sud;Sud-Ouest;Moon West-Sud-Westlimb;50;Darwin;187;;Q3W;MM17  MM178  MM180;IV-109-M IV-168-M IV-172-M IV-173-M IV-179-M IV-180-M IV-181-M IV-182-M IV-186-M IV-187-M IV-188-M IV-193-M IV-194-M  ;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 3600 km2;Sources : Bussey & Spudis 1997;"Commentaires de la source : ' ""kiss"" Orientale basin S rim '";;999;Formation non visible;999;Formation non visible;Formation non visible;999;Formation non visible;Formation non visible
Pyroclastique 'Pacificus';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 84;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;No work;No country;No nationality ;0;No century;No birthplace;No birthdate;No deathplace;No deathdate;No facts;-99;99 ° 0 '  Ouest;-28.5;28 ° 30 '  Sud;Not determined;Not determined;Not determined;Not determined;Not determined;Not determined;Not determined;Not determined;Not determined;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 1600 km2;Sources : Coombs & Hawke 1992;Commentaires de la source : ' near Orientale ';;999;Formation non visible;999;Formation non visible;Formation non visible;999;Formation non visible;Formation non visible
Pyroclastique 'Riccioli North ';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 85;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Astronomer and geographer;Italy;italian;17;17 th century;Ferrare;1598;Bologne;1671;First observer of a double star (Mizar). Author of the 'New Almagest' comprising a map of the Moon drawn by Grimaldi with a new lunar nomenclature.;-83;83 ° 0 '  Ouest;-2.5;2 ° 30 '  Sud;Sud-Ouest;Moon West limb;39;Grimaldi;226;1f7 / 2e1;075C 080C Q3W 247C;MM183;IV-173-H3 IV-174-H1 IV-168-H3;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 1400 km2;Sources : Coombs & Hawke 1992;Commentaires de la source : ' near Orientale ';;3;Formation très intéressante;13;6 jours après le Premier Quartier;5 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Riccioli North-West';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 86;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Astronomer and geographer;Italy;italian;17;17 th century;Ferrare;1598;Bologne;1671;First observer of a double star (Mizar). Author of the 'New Almagest' comprising a map of the Moon drawn by Grimaldi with a new lunar nomenclature.;-83;83 ° 0 '  Ouest;-2.5;2 ° 30 '  Sud;Sud-Ouest;Moon West limb;39;Grimaldi;226;1f7 / 2e1;075C 080C Q3W 247C;MM183;IV-173-H3 IV-174-H1 IV-168-H3;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 150 km2;Sources : Coombs & Hawke 1992;Commentaires de la source : No comment;;3;Formation très intéressante;13;6 jours après le Premier Quartier;5 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Riccioli Sud-East';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 87;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Astronomer and geographer;Italy;italian;17;17 th century;Ferrare;1598;Bologne;1671;First observer of a double star (Mizar). Author of the 'New Almagest' comprising a map of the Moon drawn by Grimaldi with a new lunar nomenclature.;-83;83 ° 0 '  Ouest;-2.9;2 ° 54 '  Sud;Sud-Ouest;Moon West limb;39;Grimaldi;226;1f7 / 2e1;075C 080C Q3W 247C;MM183;IV-173-H3 IV-174-H1 IV-168-H3;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 20 km2;Sources : Coombs & Hawke 1992;Commentaires de la source : No comment;;3;Formation très intéressante;13;6 jours après le Premier Quartier;5 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Riccioli Sud-West';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 88;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Astronomer and geographer;Italy;italian;17;17 th century;Ferrare;1598;Bologne;1671;First observer of a double star (Mizar). Author of the 'New Almagest' comprising a map of the Moon drawn by Grimaldi with a new lunar nomenclature.;-83;83 ° 0 '  Ouest;-2.5;2 ° 30 '  Sud;Sud-Ouest;Moon West limb;39;Grimaldi;226;1f7 / 2e1;075C 080C Q3W 247C;MM183;IV-173-H3 IV-174-H1 IV-168-H3;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 50 km2;Sources : Coombs & Hawke 1992;Commentaires de la source : No comment;;3;Formation très intéressante;13;6 jours après le Premier Quartier;5 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Riccioli West ';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 89;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Astronomer and geographer;Italy;italian;17;17 th century;Ferrare;1598;Bologne;1671;First observer of a double star (Mizar). Author of the 'New Almagest' comprising a map of the Moon drawn by Grimaldi with a new lunar nomenclature.;-83;83 ° 0 '  Ouest;-2.5;2 ° 30 '  Sud;Sud-Ouest;Moon West limb;39;Grimaldi;226;1f7 / 2e1;075C 080C Q3W 247C;MM183;IV-173-H3 IV-174-H1 IV-168-H3;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 40 km2;Sources : Coombs & Hawke 1992;Commentaires de la source : No comment;;3;Formation très intéressante;13;6 jours après le Premier Quartier;5 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Riccioli West-Sud-West';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 90;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Astronomer and geographer;Italy;italian;17;17 th century;Ferrare;1598;Bologne;1671;First observer of a double star (Mizar). Author of the 'New Almagest' comprising a map of the Moon drawn by Grimaldi with a new lunar nomenclature.;-83;83 ° 0 '  Ouest;-2.5;2 ° 30 '  Sud;Sud-Ouest;Moon West limb;39;Grimaldi;226;1f7 / 2e1;075C 080C Q3W 247C;MM183;IV-173-H3 IV-174-H1 IV-168-H3;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 40 km2;Sources : Coombs & Hawke 1992;Commentaires de la source : No comment;;3;Formation très intéressante;13;6 jours après le Premier Quartier;5 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Rima Bode';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 91;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Astronomer;Germany;german;18;18 th century;Hambourg;1747;Berlin;1826;Author of an 'Introduction to the Astronomy' in 1766.  Discoverer of an empirical law on planetary distances in 1772.  Director of the observatory of Berlin in 1786.;-3;3 ° 0 '  Ouest;13;13 ° 0 '  Nord;Nord-Ouest;Moon disk center;33;Triesnecker;290;;003C 009C 174C 179C 183C;;IV-109-H1;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Grand dépôt pyroclastique / Surface = 10000 km2;Sources : Gaddis et al. 1985;Commentaires de la source : No comment;;3;Formation très intéressante;7;Au Premier Quartier;6 jours après la Pleine Lune;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Rima Fresnel';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 92;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Physicist;France;french;19;19 th century;Chambrais;1788;Ville d'Avray;1827;Member of the Academy of Sciences in 1823. Specialist of the refraction and the diffraction. Inventor of lenses and mirrors wearing his name.;4;4 ° 0 '  Est;28.5;28 ° 30 '  Nord;Nord-Est;Montes Apenninus region;22;Conon;323;;;;;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 2120 km2;Sources : Hawke et al. 1989;Commentaires de la source : No comment;;3;Formation très intéressante;7;Au Premier Quartier;6 jours après la Pleine Lune;50;Lunette de 50 mm;Lunette de 100 mm
